FIPS,inter_movement,in_movement,out_movement
18155,12706.683100872207,4121.571562186158,8926.022312444069
18157,366795.102655066,109395.76926700507,49966.434346105125
18159,21341.342902857497,8299.581393133747,14009.257651129168
18161,8418.694676893456,3066.424698129339,7055.071993119194
18163,358594.44423991255,127794.69167463008,59478.501466872
18165,21502.07593656393,8513.009307388,12851.521809491136
18167,208365.21158376796,63084.438711250164,34260.41329614106
18169,51726.48917556204,13248.477409367537,16917.094078625618
18171,9658.945112166346,2962.057600787123,8945.416795384206
18173,99148.42322309884,31515.249791558814,55654.88608801411
18175,43318.4052049941,7290.831117657059,21412.019697658227
18177,115630.86654807611,32067.853569075534,24227.147212378863
18179,41568.00032644069,11832.237425902244,21190.669037851916
18181,34851.14957948175,12495.35986795292,15243.860909941586
18183,46129.41727916715,17139.6645724296,24867.054562619334
19001,9622.121204623643,6516.6021669678175,6339.858326433173
19003,4694.095370666947,1980.9796461067515,3839.656778008179
19005,16994.62881603601,4099.030307969245,7998.871539040372
19007,19007.216046095706,5466.462182860976,6586.797974888685
19009,6833.0705039729755,1944.7445002006082,4451.942613662614
19011,33745.72639560248,7909.359928174723,25237.186722499184
19013,256153.5257359243,58693.97549632747,39737.08769911406
19015,37466.167750998065,11001.725000908997,21193.785198555554
19017,35348.07834374871,14195.077648524819,17261.711950948917
19019,30422.669538125552,8594.972399712084,16445.26710571385
19021,31059.529283021137,9658.90128589118,8812.227947023517
19023,17061.494012920233,4590.672151744797,12941.76488722307
19025,12172.951612906736,3967.7706184221315,7457.145047045371
19027,38497.132916320734,10447.666739446418,10282.666550743279
19029,21060.93942742114,6588.472695316226,7800.84746953381
19031,23729.52475048706,9920.623448217853,17086.655324866017
19033,79218.58007103545,26849.008070382526,16698.324577643092
19035,17251.793771256835,5097.888075946283,7453.634546434863
19037,16228.865926332892,5035.583246649548,8462.984486381418
19039,13151.261747082879,7581.355869697958,6584.3580841890725
19041,27760.531987205333,8806.236817579784,7788.450856318159
19043,22259.495394345606,6386.342930533275,12314.627182748542
19045,81833.85092665615,19577.36389054855,24448.55061217788
19047,26654.726482874103,6307.443243781445,9976.26069971475
19049,113490.70969517482,73019.1917629179,72833.00306870477
19051,12548.765114719936,3057.0136391056576,6673.713496471587
19053,10205.71984887486,2816.894432220149,5617.091257541139
19055,25579.469750322627,7541.614334507349,13875.823091274257
19057,68878.79126430716,109249.77333988904,14053.28247895031
19059,26095.47753024131,9974.75163764408,9161.671992092992
19061,194006.50428589343,49242.68567707272,29164.95792522513
19063,11923.04107346019,3291.4908513864834,6102.784805336146
19065,28874.14241964414,8167.7418223354325,13889.470104222215
19067,21375.648851295693,7206.434049471236,9922.724839358847
19069,13612.974738858597,5009.460825936281,7596.764959262916
19071,8616.773810212135,5938.880909679543,6612.160930179362
19073,12150.831859157688,3862.964214193245,5350.273355109806
19075,14834.277539086152,5459.976409389186,11349.242580313055
19077,13580.326524348553,4700.684278064903,8943.44769534486
19079,21694.65480512011,8386.891614226628,10808.897749475398
19081,14639.24710698952,5131.995808978842,9075.057811853478
19083,24664.78192298536,6895.2521909271245,10414.424684688232
19085,19298.11461519287,6369.943853470185,11863.19974042213
19087,29977.32472355879,11460.396046905213,11997.204018873203
19089,12748.83681409868,3966.734292451943,6002.380407884767
19091,13068.47995015,3515.1848679265886,5749.760051156656
19093,8465.838331882294,6185.467739953021,5544.553048889327
19095,21579.26153095229,10376.360290071487,13550.700459407197
19097,28018.03950793774,6946.624422712156,12962.81636058322
19099,58210.85097914306,14441.14730939852,26362.322438319465
19101,27700.112598341457,7663.344537307931,9562.289239637814
19103,261680.39721900428,101561.54653726552,54505.29185346315
19105,28988.75770988574,7708.80680264565,15789.915030581662
19107,12388.344450406246,3479.0439301515703,9673.804881051548
19109,21633.46778944332,4768.776174274013,8493.4250785029
19111,57918.53177046583,15050.845735509098,17395.325067912876
19113,440618.82970872585,93370.15963422031,70049.6895519216
19115,13409.124904782288,3694.303838605603,9633.257225911411
19117,12339.348970304607,3175.144379252979,6344.111259734891
19119,14120.219149349083,4084.803589660089,8335.106638631594
19121,21747.959602825602,5585.697382934811,15591.539059639765
19123,36923.51976526687,9625.22885274414,13907.625141146982
19125,54650.46178836899,18253.431387101835,19246.971871348196
19127,67370.74910854264,14742.786948451158,16743.02176303
19129,19925.788402240763,5830.151840353216,14742.878321896296
19131,14886.927137278486,3643.214338802403,6681.458572555733
19133,12388.163809038448,4366.801310473182,6778.545489706468
19135,10953.37768003948,4376.347118582273,5985.280059707538
19137,13900.413657870973,4230.694269030789,6676.514822021316
19139,70198.20717908317,17379.753697626897,22112.7251918359
19141,17746.7639228736,5485.265069465117,8777.197459449035
19143,7216.4849515182805,2008.9264070381034,3832.0361708474124
19145,21833.872939198623,6378.925308815538,8298.054156384269
19147,12693.179449821542,3909.826388912545,5621.04930198988
19149,38476.7808872642,10974.405415380663,20306.65127016482
19151,8011.999998851419,2458.582017069198,5371.16161432479
19153,913491.9945486987,232248.6610989275,147897.5670252476
19155,171693.39293381927,67960.48165292836,52887.45576872536
19157,29207.341090600192,14030.746873455108,10194.394160825963
19159,6933.1118836133855,1938.2817063938596,3823.522068787061
19161,12422.565460141817,4147.827168044815,8154.230004697822
19163,332125.3497694507,101692.79576425531,69285.32037782215
19165,17397.34873534751,4337.093245563284,7877.2967788929545
19167,54073.43693362111,11774.757104066564,15257.816236655959
19169,176474.24404518315,60414.379562320035,39848.08020891954
19171,21344.878447060797,7322.032574177845,14608.227255089429
19173,7919.168944516713,2067.699825297743,5443.579796351674
19175,21638.0488101751,7727.364640270083,6812.439878526622
19177,8336.525524839917,2405.414701488007,5629.368907414044
19179,63444.80988266267,17324.11588380979,15953.944405070431
19181,72316.02186881614,20927.21173282435,46022.101294155684
19183,33028.04775610727,11075.312636931598,15892.853339094907
19185,7659.288195431617,1928.663371875219,4682.611677673164
19187,63776.556512549476,15523.386063886906,13863.259855509545
19189,14643.339613272792,6109.203003095915,6142.612195009177
19191,31720.900484006193,9469.769030693451,9966.422530745478
19193,187459.9155624634,54987.85158936701,38664.93023783122
19195,8864.58078018299,4621.535899513439,7149.84462621018
19197,17858.952176433166,5238.985742738756,6993.398067350229
20001,19497.4589028218,6230.940422377795,6651.193938710088
20003,10078.042483167204,2898.3788613549373,5940.169168450868
20005,25811.06267083742,7755.613396080021,8966.28005136778
20007,6653.1874056800525,1980.8317194392625,2623.140339624522
20009,48702.677553904534,9618.218881339171,10693.623387092044
20011,26720.363012036534,6920.964087772154,7989.385354554176
20013,13716.598584512092,5824.013732950331,5996.2266000421805
20015,101376.26833012635,30350.80405825981,51708.688883996416
20017,3057.336009474379,2393.157727515392,1965.1829944152576
20019,3706.866511022586,942.2267387781712,2262.4044221075396
20021,28720.09360529016,8423.728849771887,18930.601373015274
20023,3380.7811644828066,1014.8831800406649,1165.6020133799245
20025,2273.1039825659122,1217.4893056192584,1794.959828720293
20027,12082.106377591263,2807.6243976593228,5284.323697162292
20029,14525.340519708798,4426.675995374828,4420.225203954251
20031,10833.830560185397,4504.32747099215,6407.006175913492
20033,2163.579526476049,481.9919625702749,1116.9417962822065
20035,58799.97527458595,10611.34325628921,14990.813227595907
20037,71363.31689967202,22440.27440429001,16213.88061211957
20039,3423.58143845532,1337.8118884223784,1761.6427512133434
20041,27137.073542424034,6682.1202555206555,12897.196825495867
20043,9703.412757763013,3562.518636928048,8145.771695293523
20045,212433.14069744138,69734.11179309514,47892.18256112717
20047,3646.8817103047195,1217.263883989032,2213.269923428211
20049,2982.3116886964085,744.5836883151271,1716.3544965364695
20051,59351.869698208015,20325.751681764752,9624.348101523627
20053,7987.355185099026,3234.53106826061,4146.647044651846
20055,68840.54997195101,17698.298001867417,12490.344726677393
20057,61065.45518446981,12991.792474137535,11628.640983892183
20059,40198.80814144137,12599.910268234942,16630.358228858346
20061,57393.81465584806,20175.961163255095,18745.038565008268
20063,2670.3849058717997,2602.656363008802,1779.051694393266
20065,3118.545874001284,792.4785048127505,1481.4387474634666
20067,11151.29012862634,2881.61461616163,4671.621796414605
20069,7765.750969948121,3035.534508709119,5133.552511629345
20071,1367.3241344072944,465.11781068354605,738.5220632783369
20073,7970.274875120296,3393.668582646857,4660.36158673171
20075,3075.9986340679284,1140.8977328829,1645.650739720101
20077,7385.631609544048,2406.2151964729387,3399.880170488054
20079,53301.161452873144,14576.193661998253,20771.198618302067
20081,4683.4238078534045,2473.7165713824993,3562.456638644887
20083,1742.323876678966,584.9096054340663,1200.8050972917335
20085,18960.64239752647,6067.891531715292,10794.049144206121
20087,22478.20758450233,6687.667224116827,19684.9737040403
20089,2866.792356062306,1142.993498633147,2178.7930168886746
20091,1140782.1624755645,308842.80670805,278531.04781302356
20093,4564.670067627978,1955.056388337885,3160.7879450333858
20095,9441.453872088283,3702.8962255304536,7080.838072892222
20097,2802.6840205325293,1830.585941337172,1419.2932200794378
20099,31638.73239802331,6841.855692188507,10060.531751452663
20101,1830.8926428879404,605.6157509244706,1198.6141814046407
20103,123190.36439019073,23116.21044837268,56326.14524839998
20105,3102.08949984154,993.4046317091241,2589.6731772250632
20107,11007.427255184999,3693.5435849811615,8140.526438655499
20109,2866.2902856765763,1656.1368781383153,2022.456675024292
20111,62065.687410161016,16608.336517509288,11216.021380373923
20113,45988.94263766473,14734.631238215483,15332.994890062238
20115,14812.047459289757,3600.866140649593,8128.830021902612
20117,13770.76330714238,3705.118303700823,4440.964573229944
20119,4148.777782823619,2223.513131929544,3439.7846553044587
20121,49530.50211984684,13354.201603526233,29957.359144320628
20123,8981.304483277094,2819.101813185103,3143.474960608506
20125,52538.451516597415,13259.812077533283,13290.77711428439
20127,7489.912595602242,1933.1989100338492,3544.9643174322346
20129,3642.3315275122663,875.0636564165828,1623.172035307017
20131,13582.611738167236,3815.4648651170564,6130.622935522909
20133,25044.89852638538,7317.633543193378,9094.768219914838
20135,3507.262269350681,1188.1938569564422,1843.2268494996945
20137,7227.445407399842,2308.493576455799,3085.4096670710633
20139,19441.333329563295,4820.495939240099,14240.615822858423
20141,3978.9998860821684,1580.83942393094,2506.142844256152
20143,6564.006999168554,1972.7467061526893,5712.416892884872
20145,9813.72722891116,2723.1607273034306,4070.534051056789
20147,7359.66496593543,2819.9702018439907,3491.238340170949
20149,30473.630160675773,20161.632242610267,17063.967316276154
20151,16276.660385572517,6237.583683004594,4369.420081773892
20153,2585.0951573573766,700.1030022158129,1451.6070217496958
20155,118850.73474900132,972161.0399149631,22947.280831777785
20157,6540.207478091506,2172.571221755345,2817.5683865522806
20159,12568.113048532818,3660.536712915286,6196.735261481663
20161,126394.82681953655,58645.100012378614,40345.71529722114
20163,5983.675796188135,1992.2677387406259,3270.515325189808
20165,3431.223907464151,1449.2058703435848,2766.978307973004
20167,10005.34163587752,4164.643941675779,4839.132549796069
20169,108553.13233990867,27923.330404034088,17793.00929099868
20171,8103.909883978577,2440.51066982442,3057.7203004956473
20173,1048846.424762306,135492.89175709622,113239.06169031722
20175,37483.44636549114,11115.21975552985,8314.595756218594
20177,368611.08219166193,63502.960398411764,47043.687734209234
20179,3233.3624623421065,1079.1566988877842,1906.0246056597114
20181,9429.852136163576,3479.1353606149464,2785.578314198803
20183,4644.391114451221,1443.9668790445369,2378.6935332217463
20185,4487.495050916573,1650.226617417887,3617.9382352065113
20187,2088.3202956312466,920.578849608797,1437.2948854337203
20189,8229.66065352101,2189.071315449803,3741.079837404911
20191,32123.02921495433,12952.557283584161,17949.978215553285
20193,11130.179180786463,6909.873007864198,4374.273274244028
20195,4006.693846373895,2357.8135500560343,1998.6715571806496
20197,7221.300440715789,3152.298853813218,7751.908534088658
20199,1680.3562535047165,414.7672114592919,977.2726137293097
20201,6341.217450457283,1773.5842954438217,3808.260721929885
20203,2658.8781629606588,843.8068163089152,1307.6217296353534
20205,10364.300440503217,3166.205348606078,5163.953230750155
20207,3259.0198202223655,1153.0099427934624,2515.261513987879
20209,240729.3361153321,117749.82333214118,117756.81243566425
21001,29840.52455951972,7851.315964953025,13751.413073432848
21003,32136.60135621159,6074.0525936457125,17623.63281190515
21005,33777.02106111353,8189.640238863875,17378.630215997437
21007,9932.353212358812,2941.702792153478,7654.823642872673
21009,77871.18292791267,25389.22015418569,23189.458235549326
21011,14586.7970478881,3867.5925529480364,11997.356924307416
21013,40433.94085373382,15044.116007402321,11998.955508472684
21015,215795.57039265538,138849.91090394967,80858.77385593408
21017,29794.528451630318,9407.818846026033,16160.521802477933
21019,83035.24495227275,47271.946013500565,27415.301812892947
21021,49179.5923229303,28460.814758794615,16660.180931538656
21023,10023.360756630804,2128.7168433467345,7412.161761885819
21025,19054.856034011034,3597.271371336159,7191.282164810747
21027,26817.62027807272,5199.229557338394,14796.129192833863
21029,117371.19425549268,42897.30418056667,74699.89513525614
21031,19315.83302349383,3571.423459614757,10551.654332018024
21033,20773.896711319365,7443.562780480604,9097.992808506766
21035,77709.04062594775,26201.287937221256,17395.339446629143
21037,148133.65154911103,60848.303756632806,63301.829073783
21039,5679.149305923906,1735.2231822174967,4899.5808854188335
21041,15488.502531292586,10271.51987037161,6348.641963717243
21043,38623.92669302091,11741.867617216272,18053.85680507
21045,20902.01251621756,4024.7709327251578,12385.48333875497
21047,127204.41986407763,46101.08715773294,35774.47916071929
21049,54649.11407221497,18860.912444291338,22525.52505023444
21051,27018.75351666618,5951.179515085526,14034.347537750436
21053,15685.622907171974,4457.526815904226,6141.5496877809765
21055,14773.311377908094,2794.5344062540994,6665.267222357227
21057,9794.9936791127,2169.4040146949965,5080.790730543822
21059,216491.8375968738,48067.944880313495,29079.11208555799
21061,14102.589103158547,3774.33427501652,12391.47083532054
21063,9262.515628839405,1989.322769837004,6490.277779366821
21065,21723.576111331517,2774.2689438391103,10211.963821016316
21067,602500.7203199742,218574.2176342272,105642.49464546687
21069,18259.48826184158,4671.318174941062,11103.215800512642
21071,56382.60557191433,16125.894353088155,22964.111712407896
21073,87210.80987507362,30525.081987106205,22879.721319474633
21075,8152.7463722170605,5449.054461771299,4770.278070382075
21077,9333.077792168326,6387.600688285362,8338.103861935664
21079,21565.89252572597,5517.1240524562845,19195.752714701714
21081,32460.015382595793,10849.174439555622,18907.839638051875
21083,67005.2306861156,13866.505765293883,25445.713621410938
21085,43131.31891743596,10055.29165235102,15217.894733375788
21087,15380.05920298285,3083.9317287885538,10487.226648394446
21089,52014.01008433312,18461.849804834335,31546.956099840772
21091,11355.607992347326,4879.276095681277,8810.250279555887
21093,198109.1605554276,69063.32447109681,45534.44516575365
21095,42669.768624049095,4797.8128833846695,9442.944632743345
21097,28990.710771983588,6151.138150230763,12220.959176601784
21099,26683.75020553003,11018.678198357777,14844.314542966662
21101,82161.7317600556,21845.986486245085,25564.813213661113
21103,19534.780311435366,8774.198505143186,15332.048873008356
21105,5814.994166265913,2119.9415244015577,4721.484723719588
21107,83857.93723225505,17021.72662797782,18571.02968775044
21109,16785.92811619989,1964.506516298588,10415.3549400746
21111,1546437.7194614385,342801.49368157674,190438.10883560454
21113,81265.55590572755,33499.08770683381,39462.06209525439
21115,36795.027449330526,11214.851340857966,13968.19889383938
21117,248068.42084160657,87443.88229079146,125100.62155943993
21119,19693.933034178324,4683.515883691555,11191.476886386929
21121,49730.66599887086,14635.034837734738,21560.3059237823
21123,18869.141166229354,5604.98223668876,14433.097275819951
21125,107362.04621943273,45894.425789882815,32073.11828177146
21127,19812.9517855854,6317.62407200265,11540.370864407521
21129,8504.151426786508,1912.3516800318503,4237.535585487346
21131,13526.86880438597,1863.005048897805,6536.428969478592
21133,34879.54527445059,4992.9562186582525,10750.960374174436
21135,17956.934359526713,2758.5324373625554,11817.083865029655
21137,33413.980822409685,8693.189478519396,20689.684235685494
21139,10639.488816742827,4665.515114749697,8891.331584626701
21141,44063.79146516249,9252.193550085914,17800.53653441069
21143,10141.028055560002,6303.890678533571,6522.906738760315
21145,128208.3601726868,61853.371520896166,25808.299099150743
21147,23661.178938490917,2712.507177839355,8560.83987778026
21149,11572.122446532007,3418.236434914311,9918.807062914599
21151,158996.12875625168,49688.69591526648,42878.002780654635
21153,19116.257580268724,3226.2154852399376,7241.846827950765
21155,31092.873759924947,7958.699356285601,11911.205711501636
21157,49687.12431539913,17461.655487041975,23999.19150957382
21159,15784.36002028343,3599.8700388384323,8314.135149481286
21161,26609.53683978477,14846.965155336,8265.691123332324
21163,37693.04895657188,8855.420315076302,23870.61090938563
21165,6894.0345390432,1528.3101496311658,5656.6437940159685
21167,30856.52343877114,6750.281077032666,14914.055235350277
21169,12938.50308339578,3293.108002801706,8912.551772003044
21171,16614.38444593347,4167.9367471887,7074.629493828511
21173,46383.50421051687,17825.64347610002,16175.474395339872
21175,16781.422347680276,4692.640853441901,8442.029646055098
21177,52387.06878742875,7717.846530760602,16687.523870053796
21179,75303.63281130153,17117.89997884666,26434.296231665812
21181,8873.8629968036,1547.3539571816243,6595.504622471899
21183,38569.22075368513,7523.878739350174,17278.675206483123
21185,89702.24975037714,26798.412229997833,67352.98677459221
21187,12776.189556572974,2184.596785176084,8827.846865661739
21189,4787.2996073349805,1023.3595041077585,2586.604215113663
21191,18238.067197275912,3263.8886251356316,13443.754435106446
21193,44783.592958153844,14632.004664702781,10774.621146095858
21195,108239.7049866393,29906.812863699895,19868.5458826209
21197,17916.631173642898,5371.8030135004465,8650.005842585571
21199,122581.75419370794,28682.478127998747,23033.307366321696
21201,2428.0063748244893,824.6736338294985,2193.0575994006954
21203,21774.930324622277,6782.040163388804,13611.253961456137
21205,40917.11062908792,24280.329204599697,13046.119312708794
21207,28596.914391393184,7510.036510801643,9343.187902416259
21209,84711.41123705536,34941.00826150932,33156.11183892405
21211,67535.0778845826,25719.909344313495,36188.37675837131
21213,27895.862489488114,17854.776074224956,12585.39458969967
21215,22872.665499707127,4997.022013055181,21499.879032306933
21217,45744.84147360946,16148.043910014097,13722.920724946334
21219,16623.23497770477,3995.5507658165257,12327.166486222686
21221,20425.688293367286,5637.8877555396075,11359.716642431757
21223,10484.8731085415,2636.7322982426654,10398.650350481015
21225,22913.910209980273,4465.742552699792,9351.474587525641
21227,246326.24416236207,94011.51768206955,38580.15679674329
21229,16776.618614140392,4353.323399590199,10879.474422891357
21231,30795.110288364933,4562.659764875475,11681.318382964015
21233,17516.15507649804,4369.09663425959,11445.7824148833
21235,55247.75187488865,22912.035561288747,22667.061337888303
21237,8508.307173789008,3333.5739418689586,5048.253035938186
21239,37999.11844870111,16288.502567256246,21162.721472084
22001,100835.61455839782,28793.16399552615,49307.572649884234
22003,34691.30891409005,14260.681673796349,18543.906472183335
22005,204250.0786378817,67746.65549106452,87672.03497923363
22007,30387.528130151488,8110.183054549792,22417.013884700405
22009,65868.18151545327,11111.50438421425,22581.445515542506
22011,55021.13015665923,16797.946908701146,30312.67515298931
22013,15849.365490385899,7543.720678455408,14622.100515322049
22015,229416.6831126228,91167.87656528948,85488.86524231662
22017,486842.6983059385,138493.46459243802,98226.4208979551
22019,426510.3957353635,97940.72311789189,53677.30626314844
22021,14737.681147114168,3688.087447139088,8029.509539409363
22023,7416.704511587211,8775.05640021469,8005.641382260091
22025,13047.575160357199,4710.661880955,9398.959735606742
22027,20041.620187962486,4466.752912142563,14898.052501689
22029,32299.85824678596,12453.961440114448,15362.921453615234
22031,36325.34211369707,16608.323714548664,27809.20519165654
22033,905259.6275772231,259975.14161159613,144335.6027855343
22035,8700.308027722083,2087.4163192234946,5235.861252312761
22037,23356.471959312323,7820.47692959842,21378.333110034862
22039,48518.5541409118,10328.149873239792,23916.63666273482
22041,34918.46395297279,7344.115503937814,14020.106196564635
22043,26489.43358638533,7272.6073934808965,27326.034155611098
22045,131050.09169312396,29399.481467745085,43076.27486783778
22047,43668.59147086869,23251.011184326584,25166.798838832194
22049,23499.401976383397,6562.603336802239,14147.45914748959
22051,837856.3469325991,276595.95149038197,251173.3029244095
22053,48974.19200574389,17369.90359594052,22683.874815763564
22055,505220.4854088601,180772.17171388608,87628.03805358429
22057,167183.437105807,44838.08180102352,60007.2910335167
22059,25509.005087655165,7751.4803479017655,9379.136860953457
22061,99368.44152545184,33831.93270856811,23787.464265337887
22063,232212.58801623687,55774.88674035112,116301.89713272925
22065,15806.225278335009,8388.85731690181,7941.031647125093
22067,42471.912334814355,8714.338710421527,17170.738974503685
22069,70836.57479182832,22625.622958289034,18449.53958256929
22071,650183.2047316486,377436.87277667766,183702.36010152198
22073,338354.6259454187,82286.34828838194,45078.47655138023
22075,32257.084706145797,21612.539658202637,23710.885366078288
22077,34622.58110154251,8523.916395211883,17234.529664174963
22079,270911.53029801865,71469.84552395593,40183.71102402642
22081,11696.323150054639,5058.614915872956,7461.057489320815
22083,31847.028712054034,13267.295636418223,18208.043712183982
22085,37981.87162338236,9322.771637713728,14216.640055597718
22087,73951.42645819376,20757.19340392889,33869.29921815322
22089,78713.72183233332,36758.272389817095,48882.42547728527
22091,11280.970321281013,4562.908947535859,13880.516745057967
22093,29882.804491907886,15975.125782887013,17107.43069131431
22095,63096.362725348044,26092.61318737415,34973.60170894225
22097,131748.20014284164,41649.31520374307,57968.59575274017
22099,75940.66179324036,27685.048169018515,49435.673213300135
22101,90348.96859429787,19353.523574316638,24226.140176459197
22103,509630.87344911374,106738.67324058781,116820.97492328848
22105,229274.64175952328,73023.5984990219,68959.22053655804
22107,5382.212905090548,1245.3588101190223,3817.107118641812
22109,227593.3165029189,56630.622824302074,43408.010508773776
22111,34244.33070907278,8238.971537726078,21128.95739799773
22113,96432.97350812785,17968.939217643252,46714.99332626649
22115,87305.18006991995,16518.77053647055,28197.13236489165
22117,76614.65297982507,15026.776832276388,27603.444970802695
22119,71275.27990977747,23799.834054883813,27389.019904152665
22121,33846.31959834317,28631.52265968105,25051.82684858716
22123,17355.436350292064,4874.1522873894255,9203.199259193529
22125,20649.888412375953,8218.180210479746,12205.488686312612
22127,21740.979807588323,5575.6074671813885,9438.55640472915
23001,173723.9711736822,42576.55474389118,47573.82274415054
23003,106155.73923695614,9277.33716185088,14447.5275381076
23005,481543.6102540436,123032.54248588972,90010.904506123
23007,39423.35108521136,14391.252396852089,15126.721014214703
23009,74520.2337696007,16317.296694711025,22763.604983281206
23011,189635.2069073468,47477.29073066322,45728.488698600246
23013,57196.23297982196,11696.64979343601,15686.800213268663
23015,40705.043951564854,10088.29814005444,21083.061028470493
23017,75691.73788220758,24260.846641489705,30752.235013989848
23019,264029.264067476,59736.89484454509,38994.244900084865
23021,20651.38106728497,6039.741896509574,8359.778803477111
23023,41088.6677496927,19599.063652303685,24272.223711961396
23025,61603.90189990322,19507.64416487774,28260.163214172262
23027,47386.95547125216,11297.359218508795,23110.77015605142
23029,44119.35803290792,4043.0795552410464,11495.22091456203
23031,295115.4123327483,59418.6802813589,108374.50052006255
24001,124297.2218620968,36634.178510024714,23736.071781730247
24003,987273.292421518,304926.34105888754,275058.30707735784
24005,1423950.421268668,440257.49885700934,469045.3229242763
24009,145101.5986734219,25829.375920681923,58732.66569501908
24011,43073.46853682951,11820.143253449962,27827.167443079463
24013,277511.76328512473,66561.95877741069,104442.51740953077
24015,153533.93266726047,46499.184531192805,71421.01024183515
24017,245198.601601753,62931.72891828493,103471.67198303794
24019,45117.23729623811,11991.54981106824,19356.28578821031
24021,423845.658851959,100764.74192016793,120529.89623899781
24023,44063.315657994484,19167.346140228026,14713.313813014916
24025,439487.08575510327,86563.54657979829,138749.11627660732
24027,483632.7656491998,230004.11718210392,209205.29902457906
24029,26012.142273331905,10521.311335645945,11344.449487423464
24031,1830597.673053056,344881.66631816525,497706.5729874396
24033,1418511.968428603,479151.031075654,566939.8941966592
24035,69800.45091683733,24837.17420850936,35830.502690854904
24037,197519.7425561207,36045.68744462876,46745.94860282616
24039,30757.54889023223,9015.731253775875,20901.633112352098
24041,59399.65551002811,24934.61877730274,19125.725325719137
24043,248408.48487429274,72835.75975799383,64732.17519185163
24045,178919.79943985725,63431.733061214494,45838.333881758655
24047,77634.05280565315,43161.271480805226,31958.411686540407
24510,937549.694277972,385171.56937019754,337561.0847078805
25001,368145.73873503186,51779.27575146651,62307.94627709828
25003,205809.60685367868,34859.22309309511,30291.083517191117
25005,980378.3818927391,196862.83326650475,260951.28015505426
25007,24180.186665385485,2848.4052385778705,5455.189395778392
25009,1379019.9442438202,229119.51123814058,350876.0838357802
25011,91434.29262792792,21504.20801695331,36537.44311255366
25013,848425.1405306644,135856.3233612303,141345.03358355965
25015,230857.67466020118,94051.84075859601,81461.12912119212
25017,2729445.7607915583,692812.2279983123,725347.075799877
25019,16674.390673876238,1729.8432054789646,3832.365246514455
25021,1096914.2405701608,406482.2003847351,456034.495889764
25023,849793.247091135,172068.87714725966,276533.71214692417
25025,1289744.3048901728,766871.1434446407,357640.594346215
25027,1403379.771784604,211150.79792902299,296463.9467449165
26001,10750.868206736517,2708.319705666098,8395.503574840963
26003,10986.94009817644,5948.342237047694,5444.630335390313
26005,158383.06360585993,59992.82882186449,92368.72253044946
26007,48043.42092129611,10259.519499237937,8724.383146734073
26009,28284.27282306932,12158.663369624464,18022.926241453
26011,18270.44855185114,8312.856851768802,11208.946178332075
26013,11538.050189004027,2467.015365297169,3107.644344180037
26015,79947.0347987687,17829.52634773847,47911.31609284652
26017,177548.75223170227,43045.114689697104,54809.81064167021
26019,19590.874835971186,9035.00841568026,13908.505717355525
26021,264039.56029287574,58749.8263673057,64138.485233311774
26023,64287.38621663251,17760.663890182514,22592.145972521208
26025,236235.8162719408,53653.73300022355,51699.24687874299
26027,64899.80297658837,20799.002080738053,47616.02948060992
26029,37220.298194378425,15673.20318789607,15678.822527097069
26031,33773.22413885046,8766.618922997386,15734.598285825788
26033,59216.36063117114,9887.86046267523,9903.651207705043
26035,39159.57107765627,14509.551990516959,18426.97359466689
26037,99596.75192124685,40064.15803443682,73145.34290397124
26039,17372.783694071164,9570.004337588065,9049.494678871804
26041,64633.68161344154,9376.563097545362,12567.141491555858
26043,45025.72013434079,11119.801857779983,9131.675872233547
26045,160870.76024908785,80159.23370755487,76727.98125147061
26047,51753.092155191116,24865.35872768343,13945.175470211601
26049,776773.823478504,121677.49828432241,143301.30602677786
26051,30616.303731311495,8306.553256253284,16901.078804122368
26053,21619.31213096715,8368.15587674857,6791.7988788307175
26055,170110.77489732942,60913.235111769274,33086.73506107236
26057,53041.48425391245,17631.317670163266,23125.604782101
26059,65615.18852672857,13485.632585890728,26571.119294756943
26061,58352.70621027018,15369.638825672673,8591.129046743055
26063,45707.385926220915,8980.292837618606,12223.906498334642
26065,497202.561900735,158495.90994793497,123152.8796426349
26067,84426.37916536671,21567.974981159536,44467.22444273311
26069,35687.38968565951,10069.874395309145,9443.384894788573
26071,15033.165982754306,3250.2313404231895,4718.294940293733
26073,124439.14820589223,50747.742089116015,33071.33688323699
26075,277873.3125383085,46866.80405278205,64550.967477733655
26077,476299.0262990802,98685.28466836187,87436.85382334495
26079,21720.67628327579,8909.249057039651,14294.01870486948
26081,1223612.256165492,272415.0621128877,183843.20780379136
26083,1763.5820015958307,1160.962511358826,1764.4227205230875
26085,11025.434638116918,4348.812995583745,9847.747430921445
26087,132813.22744055287,31224.207018093497,60880.881832091094
26089,25111.056300107386,8730.956932349969,18711.66591647714
26091,159315.27204068442,28420.59031075728,49923.01946874901
26093,311822.4696412674,81650.6333860247,124458.49244053735
26095,5696.402603104829,2646.684749388108,1839.6803918509995
26097,12828.489182159565,5991.666339518421,5250.994631213944
26099,1595149.3587496928,323212.65119233,404413.8006268838
26101,34159.55220665363,8982.72184684401,11414.507327153706
26103,121653.39236259865,18037.7250158967,13977.09416161546
26105,47280.871684933554,9555.690561905145,11641.944113459671
26107,65828.00107165323,26809.191547799903,22862.002985566556
26109,30066.823315961403,8471.877093007639,15286.083987692184
26111,138473.48522897717,36708.209307898534,44576.67605087733
