	Hosp_diff	Beds_diff	Nurse_diff	area_diff	hispanic_diff	black_diff	TWOwk_prior_intra_diff	TWOwk_prior_inter_diff	TWOwk_onset_intra_diff	2wk_onset_inter_diff	RUCC_diff	elderly_diff	death_diff	More_Deaths
125	-0.03789931033436055	-0.01225842572565635	1.6480868494555485	0.07021712427557855	-0.4490031313887153	2.6860993857854103	-0.007770506120921069	-0.028806309743430035	0.0002717454332692973	-0.015467215024601431	0.4759405536637315	-1.151081284169275	7.764932549247072	0.0
257	-0.8582668010474085	0.7651480837931125	-1.9252845843612831	-0.007647910157113117	-0.6147741864055538	0.5753002975998492	0.18720005113095445	0.21336180197120994	0.20172141628213466	0.2248405273627405	-1.0332410141215762	0.6543474783034949	-1.2617419964916103	1.0
1315	0.995288879492652	-0.16927307676485367	0.43738902913646105	0.08035618797598319	1.3044012786674675	0.5340400565737717	-0.10205703549710603	-0.10744722128250772	-0.08448343521911493	-0.0843670877058749	-0.027119968931371054	0.43398426036926424	0.45686538806735805	0.0
1384	-0.06669527467377463	0.6887135554182018	-0.0730400570964668	0.11026105475003721	0.3989677646132747	1.9124469585596002	1.0287918456106542	1.0457157172858147	1.1381093164835476	1.1726398726917993	-0.027119968931371054	-0.2543293502873096	0.3604427298115144	0.0
943	0.3471870171025017	-1.940648666595137	0.895427332561225	0.2335990048659617	0.6173450399913939	-1.7484327415858416	-0.27085968560737184	-0.1991176032634119	-0.27223725436227175	-0.21024652607104705	-0.5301804915264737	-0.26858546490459445	-0.11686329183939768	1.0
1121	-0.018550967015824153	-0.2884442046852422	0.0396156251852382	0.10068389515038845	0.021604519630117638	-0.40317405978787596	-0.0067938329082595506	-0.07472778861760287	-0.093719185749799	-0.16463920729268988	-0.027119968931371054	0.2734353929822824	0.17070525850674828	0.0
313	-0.1908343712564653	-0.0455407073121638	-0.2331772095330368	0.05806181644893217	0.6283213929577302	0.15210609273499362	0.5234212493725955	0.5377202889823037	0.57080406934426	0.5654411905703847	-0.027119968931371054	-0.4064531651533599	0.09144718437934682	0.0
515	-0.4138358605947483	1.419998156603195	-0.35348307948144675	-0.03553653280492522	-0.3907975175822753	0.6672174460595527	0.21017787771996538	0.2901346974329827	0.23887389997016634	0.34588707219083703	-1.0332410141215762	-1.022656873020773	0.06688343747445862	0.0
1170	1.4757122842668118	0.47413495332607275	0.41401894796702904	-0.2171059270094816	0.468677780750092	0.9982647152284961	-0.048475818389456665	-0.05632048412550764	-0.04006008504956287	-0.04177202344740467	-0.027119968931371054	-0.3439659468845044	0.11610065704743586	0.0
1226	1.8790834302656636	1.713225414639046	0.0652447251075989	-0.05920261140146874	-0.012321656229815507	0.41023173587754547	0.01911690288445439	-0.014883643099846086	0.026695590979713923	0.000704709654874317	1.4820615988539367	0.06888372145212521	2.1938137050786946	0.0
4	-0.15246492845654394	2.8459473843296106	-0.27373748813259163	0.07836473373653939	-0.14211913350933333	3.711783379177814	-0.0665240458636721	-0.07498665226876496	-0.015383686990836106	-0.00978939551261605	-0.027119968931371054	-0.18225392645444788	0.07268561230341797	0.0
1174	-1.0517328833013881	-0.7105618860601883	1.882920203419118	0.11731790919188363	0.06234177217426598	-0.018048991295972195	-0.025989217972494635	-0.03602417461141869	-0.025579340390342178	-0.03257125705723312	2.4881826440441417	0.108916051612936	0.23408268383016012	0.0
