state,county,fips,date,cumulative_cases,cumulative_deaths,week_day,daily_cases,daily_cases_rollavg7,daily_deaths,daily_deaths_rollavg7,first_case,first_death,time_since_first_case,time_since_first_death,trips_count,trips_count_baseline,premature_death_v001,poor_or_fair_health_v002,low_birthweight_v037,adult_smoking_v009,adult_obesity_v011,primary_care_physicians_v004,ratio_population_to_pcp_v004,preventable_hospital_stays_v005,flu_vaccination_v155,education_high_school_v021,education_some_college_v069,unemployment_v023,income_inequality_v044,social_association_v140,air_pollution_parti_matter_v125,drinking_water_violation_v124,severe_housing_problem_v136,high_housing_cost_household_pct_v136,life_expectancy_v147,disease_diabetes_prevalence_v060,uninsured_adult_v003,median_household_income_v063,children_eligible_free_lunch_v065,resid_segregat_black_white_v141,resid_segregat_nonwhite_white_v142,home_ownership_v153,severe_housing_cost_burden_v154,population_v051,age_below_18_pct_v052,age_above_65_pct_v053,not_proficient_english_pct_v059,gender_female_pct_v057,cancer_age_adjusted_rate,copd_prevalence,hypertension_prevalence,ami_prevalence,land_area_km2,pop_km2,trips_count_pct_change,trips_count_log,trips_count_per_capita,trips_count_per_capita_log,metro_area,metro_state_county,PC1,PC2,PC3,PC4
California,Orange County,06059,2020-02-14,1,0,Fri,0,0,0,0,2020-01-25,2020-03-25,20,-40,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-15,1,0,Sat,0,0,0,0,2020-01-25,2020-03-25,21,-39,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-16,1,0,Sun,0,0,0,0,2020-01-25,2020-03-25,22,-38,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-17,1,0,Mon,0,0,0,0,2020-01-25,2020-03-25,23,-37,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-18,1,0,Tue,0,0,0,0,2020-01-25,2020-03-25,24,-36,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-19,1,0,Wed,0,0,0,0,2020-01-25,2020-03-25,25,-35,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-20,1,0,Thu,0,0,0,0,2020-01-25,2020-03-25,26,-34,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-21,1,0,Fri,0,0,0,0,2020-01-25,2020-03-25,27,-33,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-22,1,0,Sat,0,0,0,0,2020-01-25,2020-03-25,28,-32,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-23,1,0,Sun,0,0,0,0,2020-01-25,2020-03-25,29,-31,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-24,1,0,Mon,0,0,0,0,2020-01-25,2020-03-25,30,-30,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-25,1,0,Tue,0,0,0,0,2020-01-25,2020-03-25,31,-29,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-26,1,0,Wed,0,0,0,0,2020-01-25,2020-03-25,32,-28,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-27,1,0,Thu,0,0,0,0,2020-01-25,2020-03-25,33,-27,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-28,1,0,Fri,0,0,0,0,2020-01-25,2020-03-25,34,-26,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-02-29,1,0,Sat,0,0,0,0,2020-01-25,2020-03-25,35,-25,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-01,1,0,Sun,0,0,0,0,2020-01-25,2020-03-25,36,-24,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-02,1,0,Mon,0,0,0,0,2020-01-25,2020-03-25,37,-23,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-03,3,0,Tue,2,0.2857142857142857,0,0,2020-01-25,2020-03-25,38,-22,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-04,3,0,Wed,0,0.2857142857142857,0,0,2020-01-25,2020-03-25,39,-21,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-05,3,0,Thu,0,0.2857142857142857,0,0,2020-01-25,2020-03-25,40,-20,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-06,3,0,Fri,0,0.2857142857142857,0,0,2020-01-25,2020-03-25,41,-19,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-07,3,0,Sat,0,0.2857142857142857,0,0,2020-01-25,2020-03-25,42,-18,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-08,3,0,Sun,0,0.2857142857142857,0,0,2020-01-25,2020-03-25,43,-17,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-09,5,0,Mon,2,0.5714285714285714,0,0,2020-01-25,2020-03-25,44,-16,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-10,5,0,Tue,0,0.2857142857142857,0,0,2020-01-25,2020-03-25,45,-15,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-11,6,0,Wed,1,0.42857142857142855,0,0,2020-01-25,2020-03-25,46,-14,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-12,6,0,Thu,0,0.42857142857142855,0,0,2020-01-25,2020-03-25,47,-13,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-13,13,0,Fri,7,1.4285714285714286,0,0,2020-01-25,2020-03-25,48,-12,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-14,14,0,Sat,1,1.5714285714285714,0,0,2020-01-25,2020-03-25,49,-11,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-15,17,0,Sun,3,2,0,0,2020-01-25,2020-03-25,50,-10,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-16,22,0,Mon,5,2.4285714285714284,0,0,2020-01-25,2020-03-25,51,-9,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-17,29,0,Tue,7,3.4285714285714284,0,0,2020-01-25,2020-03-25,52,-8,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-18,42,0,Wed,13,5.142857142857143,0,0,2020-01-25,2020-03-25,53,-7,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-19,53,0,Thu,11,6.714285714285714,0,0,2020-01-25,2020-03-25,54,-6,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-20,65,0,Fri,12,7.428571428571429,0,0,2020-01-25,2020-03-25,55,-5,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
California,Orange County,06059,2020-03-21,78,0,Sat,13,9.142857142857142,0,0,2020-01-25,2020-03-25,56,-4,NA,NA,4199.1366307,0.1390237777,0.0620714324,0.0931119744,0.194,9.741725e-4,1026.5122265,3107,0.46,0.8918323881,0.699283117,0.0292483324,4.7257052851,6.2123871615,10.6,0,0.2703267421,0.1997259728,83.105149802,0.085,0.1018790534,89373,0.492472014,46.052747025,32.9623503,0.5736967162,0.2016874438,3185968,0.2193330253,0.1476433536,0.1024930543,0.5063349663,404.2,0.09,0.57,0.01,2053.294769,1551.6369340149038,NA,NA,NA,NA,Los Angeles,"Los Angeles, Orange County, CA",3.283354363669929,-1.242505523886436,1.2999018955798212,-1.7588950003741721
